log_id,session_id,timestamp,action_type,element_id,duration_sec,error_flag,decision_made
2149,982,2025-01-01 00:26:45,drill_down,chart_trend,14.231841054590456,0,0
2150,951,2025-01-01 00:53:47,click,KPI_sales,8.19808788095803,0,1
2151,611,2025-01-01 00:28:01,filter,KPI_sales,1.728108517163452,0,0
2152,574,2025-01-01 00:30:54,drill_down,chart_trend,11.058205132830356,0,0
2153,286,2025-01-01 00:37:46,drill_down,chart_trend,4.932417383677753,0,1
2154,989,2025-01-01 00:09:20,click,KPI_sales,1.0,0,0
2155,459,2025-01-01 00:57:30,click,chart_trend,3.1696530626189454,0,0
2156,126,2025-01-01 00:14:51,filter,KPI_sales,2.210843310255833,1,0
2157,425,2025-01-01 00:54:25,click,KPI_sales,14.834576413562342,0,0
2158,554,2025-01-01 00:51:51,drill_down,KPI_costs,2.0592138342421404,0,0
2159,610,2025-01-01 00:09:56,click,KPI_sales,5.737970430590742,0,0
2160,1182,2025-01-01 00:39:50,click,KPI_costs,8.451536649054626,0,0
2161,112,2025-01-01 00:42:30,click,KPI_costs,1.0,0,0
2162,402,2025-01-01 00:07:29,click,chart_trend,1.2152849482324832,0,0
2163,122,2025-01-01 00:39:43,filter,table_details,12.3756022531059,0,0
2164,273,2025-01-01 00:34:11,click,chart_trend,3.371429672803774,0,1
2165,398,2025-01-01 00:30:25,click,table_details,9.685754034456023,0,1
2166,471,2025-01-01 00:46:46,drill_down,KPI_sales,11.392562442328238,0,1
2167,985,2025-01-01 00:42:44,click,chart_trend,8.23303444971007,0,1
2168,1134,2025-01-01 00:59:28,click,chart_trend,6.972748715474976,0,0
2169,569,2025-01-01 00:20:49,click,chart_trend,5.465738810944263,0,0
2170,1138,2025-01-01 00:19:33,click,chart_trend,3.993241955924141,0,1
2171,897,2025-01-01 00:38:05,filter,KPI_sales,1.2951436428680547,0,1
2172,820,2025-01-01 00:28:03,click,table_details,28.856527841565974,0,1
2173,853,2025-01-01 00:35:50,filter,table_details,8.215947448490741,0,1
2174,710,2025-01-01 00:19:58,filter,KPI_costs,1.727925053223079,0,1
2175,321,2025-01-01 00:16:49,drill_down,KPI_costs,14.486820120954757,0,1
2176,179,2025-01-01 00:58:52,hover,KPI_costs,13.827505291641609,0,0
2177,897,2025-01-01 00:29:31,click,chart_trend,11.186306735269188,0,0
2178,219,2025-01-01 00:51:45,drill_down,table_details,1.0,0,0
2179,789,2025-01-01 00:28:27,drill_down,chart_trend,1.0,0,0
2180,492,2025-01-01 00:42:45,hover,table_details,9.854172201925977,0,1
2181,61,2025-01-01 00:07:19,filter,KPI_sales,1.8303094388272707,0,1
2182,1078,2025-01-01 00:21:48,click,table_details,14.697801371423669,0,1
2183,538,2025-01-01 00:37:52,click,KPI_costs,8.935682988124523,0,0
2184,848,2025-01-01 00:43:32,click,KPI_sales,3.7524357587850923,0,0
2185,988,2025-01-01 00:55:28,hover,table_details,5.347787070097484,0,1
2186,65,2025-01-01 00:33:50,filter,KPI_costs,5.589112443612735,0,0
2187,586,2025-01-01 00:52:10,filter,KPI_sales,3.8104062277825563,0,1
2188,171,2025-01-01 00:32:47,filter,KPI_sales,1.581483743627923,0,1
2189,535,2025-01-01 00:04:05,click,KPI_sales,41.40105875004313,0,0
2190,693,2025-01-01 00:25:42,click,KPI_costs,11.065385614741281,0,0
2191,108,2025-01-01 00:20:37,hover,chart_trend,1.3607612837459813,0,0
2192,1186,2025-01-01 00:49:35,drill_down,KPI_costs,1.0,0,1
2193,814,2025-01-01 00:26:53,filter,table_details,3.376789709772056,0,1
2194,1005,2025-01-01 00:28:44,click,chart_trend,6.467535069617209,0,1
2195,452,2025-01-01 00:15:52,filter,KPI_sales,22.23721851033801,0,1
2196,590,2025-01-01 00:47:46,click,KPI_costs,1.1361823937811413,0,0
2197,1040,2025-01-01 00:37:43,click,chart_trend,4.641773597592072,0,1
2198,327,2025-01-01 00:57:54,click,KPI_costs,1.5741708311270928,0,1
2199,608,2025-01-01 00:04:42,filter,KPI_costs,1.0,0,0
2200,659,2025-01-01 00:43:40,click,table_details,7.357087188546357,0,1
2201,2,2025-01-01 00:54:46,click,KPI_costs,1.0,0,0
2202,1034,2025-01-01 00:40:29,drill_down,KPI_sales,10.189148046312031,0,0
2203,434,2025-01-01 00:51:56,drill_down,chart_trend,6.450753663412078,0,0
2204,125,2025-01-01 00:32:20,click,KPI_sales,2.117153955239586,0,0
2205,1105,2025-01-01 00:02:51,click,table_details,12.6581901219424,0,1
2206,485,2025-01-01 00:20:44,drill_down,table_details,9.621444508349233,0,0
2207,652,2025-01-01 00:57:36,drill_down,table_details,7.874130431717025,0,1
2208,1174,2025-01-01 00:18:38,filter,table_details,1.9249043750729766,0,1
2209,800,2025-01-01 00:31:22,drill_down,chart_trend,9.807685941765302,0,1
2210,873,2025-01-01 00:34:51,click,table_details,6.223119736731076,0,0
2211,129,2025-01-01 00:37:55,drill_down,KPI_sales,6.113658974552703,0,0
2212,438,2025-01-01 00:43:41,drill_down,KPI_costs,1.0183483070875305,0,1
2213,751,2025-01-01 00:39:24,drill_down,KPI_sales,1.1614524590986242,0,1
2214,501,2025-01-01 00:46:18,hover,KPI_costs,1.0,0,1
2215,1082,2025-01-01 00:56:46,click,chart_trend,2.2534608005290475,0,0
2216,211,2025-01-01 00:10:00,click,chart_trend,5.440358522578862,0,0
2217,902,2025-01-01 00:44:31,click,table_details,3.557665086143861,0,0
2218,45,2025-01-01 00:33:43,click,KPI_costs,9.983279028878236,0,0
2219,1121,2025-01-01 00:07:46,drill_down,KPI_costs,4.187330286262042,0,1
2220,535,2025-01-01 00:28:58,drill_down,table_details,1.0,0,0
2221,461,2025-01-01 00:04:56,drill_down,KPI_sales,10.316675952625838,0,0
2222,391,2025-01-01 00:43:12,click,KPI_sales,1.628222271575216,1,1
2223,1068,2025-01-01 00:42:16,drill_down,KPI_sales,3.0269790187706365,0,0
2224,27,2025-01-01 00:16:59,click,chart_trend,5.555082751279085,1,0
2225,794,2025-01-01 00:37:42,click,KPI_costs,6.462432188591771,1,0
2226,1121,2025-01-01 00:25:47,filter,chart_trend,2.7960707907846514,0,0
2227,975,2025-01-01 00:51:13,click,KPI_costs,4.94004617131737,0,0
2228,548,2025-01-01 00:31:38,hover,KPI_costs,1.0,0,1
2229,621,2025-01-01 00:11:00,click,table_details,1.395578198023938,0,0
2230,567,2025-01-01 00:10:53,filter,chart_trend,7.3111433378572785,0,0
2231,704,2025-01-01 00:13:21,drill_down,KPI_sales,1.0,0,0
2232,185,2025-01-01 00:54:38,filter,KPI_sales,1.6263068921219483,0,1
2233,1093,2025-01-01 00:05:40,filter,chart_trend,7.918371061909172,0,0
2234,1154,2025-01-01 00:11:43,click,table_details,2.1143809095506794,0,0
2235,848,2025-01-01 00:40:54,click,KPI_costs,13.626803740581371,0,0
2236,599,2025-01-01 00:14:12,filter,chart_trend,3.987554456930411,0,0
2237,806,2025-01-01 00:05:05,hover,KPI_sales,10.018830894215606,0,0
2238,1178,2025-01-01 00:59:38,hover,table_details,17.30747852890288,0,0
2239,79,2025-01-01 00:32:13,filter,KPI_costs,4.7567377475025285,0,1
2240,579,2025-01-01 00:59:00,filter,table_details,8.991966113734899,0,0
2241,413,2025-01-01 00:29:47,drill_down,chart_trend,14.832464390207765,0,1
2242,546,2025-01-01 00:14:33,drill_down,KPI_sales,2.2624375619086905,0,0
2243,169,2025-01-01 00:26:21,drill_down,KPI_costs,17.318018205506846,0,0
2244,681,2025-01-01 00:08:14,drill_down,table_details,15.746336902261762,0,1
2245,583,2025-01-01 00:55:32,hover,chart_trend,1.0,0,0
2246,515,2025-01-01 00:43:45,drill_down,chart_trend,5.094881498801853,0,1
2247,32,2025-01-01 00:28:05,drill_down,KPI_sales,1.0,0,1
2248,287,2025-01-01 00:26:45,click,chart_trend,17.38330515006678,0,1
2249,594,2025-01-01 00:57:15,click,table_details,2.1916549638374416,0,0
2250,1067,2025-01-01 00:25:37,drill_down,chart_trend,3.70870036123664,0,0
2251,617,2025-01-01 00:43:08,click,chart_trend,22.241443388503736,1,0
2252,1025,2025-01-01 00:46:55,click,table_details,6.6055837169506475,0,0
2253,270,2025-01-01 00:27:15,hover,chart_trend,20.94627349868752,0,0
2254,518,2025-01-01 00:14:55,filter,KPI_sales,4.9530348805972,0,0
2255,1127,2025-01-01 00:41:42,click,KPI_costs,32.492747419276405,0,0
2256,1034,2025-01-01 00:19:27,filter,KPI_costs,24.855113052713246,0,0
2257,583,2025-01-01 00:54:23,click,chart_trend,1.0,0,0
2258,1114,2025-01-01 00:57:04,drill_down,KPI_sales,4.169201468208605,0,0
2259,226,2025-01-01 00:39:06,drill_down,chart_trend,23.9583255792099,0,0
2260,670,2025-01-01 00:58:51,drill_down,chart_trend,13.467071975852475,0,0
2261,917,2025-01-01 00:41:14,click,chart_trend,1.9060299405613061,0,0
2262,126,2025-01-01 00:31:01,click,chart_trend,17.296729681342104,0,1
2263,956,2025-01-01 00:46:03,click,KPI_costs,1.8009939932050874,0,0
2264,1121,2025-01-01 00:12:36,click,chart_trend,22.014095335460468,0,0
2265,74,2025-01-01 00:00:30,drill_down,chart_trend,1.0,0,0
2266,56,2025-01-01 00:39:39,filter,chart_trend,23.399515741677614,0,0
2267,720,2025-01-01 00:33:13,click,KPI_costs,1.0,0,1
2268,553,2025-01-01 00:58:02,click,KPI_sales,2.0688233828894953,0,0
2269,32,2025-01-01 00:34:59,click,KPI_sales,6.680737954517857,0,1
2270,574,2025-01-01 00:57:35,drill_down,KPI_sales,1.6663674077782944,0,1
2271,667,2025-01-01 00:04:02,click,KPI_sales,3.944455658028024,0,0
2272,284,2025-01-01 00:47:02,click,KPI_sales,1.4803288941641262,1,0
2273,187,2025-01-01 00:11:25,click,table_details,6.527590911392969,0,1
2274,498,2025-01-01 00:27:15,filter,chart_trend,7.55191827142915,0,1
2275,130,2025-01-01 00:24:00,click,chart_trend,1.9923582711716425,0,1
2276,639,2025-01-01 00:24:58,drill_down,KPI_sales,2.7575633491623224,1,1
2277,114,2025-01-01 00:23:35,drill_down,table_details,10.718789850617817,0,0
2278,13,2025-01-01 00:23:32,click,KPI_costs,1.0,0,0
2279,444,2025-01-01 00:09:32,click,table_details,4.825033495325345,0,0
2280,447,2025-01-01 00:33:11,hover,chart_trend,2.7407931647503614,0,0
2281,986,2025-01-01 00:48:39,drill_down,KPI_sales,4.252903879800249,0,0
2282,993,2025-01-01 00:45:47,click,table_details,14.4358054347133,0,0
2283,715,2025-01-01 00:59:00,click,KPI_costs,30.943093033369465,0,0
2284,74,2025-01-01 00:23:51,click,KPI_sales,1.591426485370322,0,1
2285,537,2025-01-01 00:42:46,drill_down,KPI_costs,1.0,1,1
2286,101,2025-01-01 00:20:12,hover,KPI_sales,1.7546290992695626,0,0
2287,176,2025-01-01 00:44:02,filter,chart_trend,16.480770999570936,0,1
2288,427,2025-01-01 00:57:02,click,KPI_sales,16.92622638920384,0,1
2289,1141,2025-01-01 00:38:50,drill_down,KPI_sales,2.703308240474455,0,1
2290,1190,2025-01-01 00:27:39,hover,KPI_sales,3.202156351727695,0,0
2291,41,2025-01-01 00:53:48,click,KPI_sales,8.724876559415968,0,1
2292,429,2025-01-01 00:09:58,hover,table_details,3.3455293807868003,0,1
2293,344,2025-01-01 00:36:35,drill_down,table_details,18.753370832792974,0,0
2294,366,2025-01-01 00:01:09,click,table_details,12.918088704201857,0,1
2295,1144,2025-01-01 00:23:13,click,KPI_sales,3.5430211583509963,0,0
2296,609,2025-01-01 00:27:29,click,KPI_costs,28.686654418928796,0,0
2297,657,2025-01-01 00:25:38,drill_down,table_details,10.929767792794761,0,0
2298,728,2025-01-01 00:38:01,filter,chart_trend,11.327424051715525,1,1
2299,229,2025-01-01 00:45:26,filter,table_details,25.820920141736575,0,0
2300,825,2025-01-01 00:44:43,click,table_details,4.506355452469865,0,0
2301,1154,2025-01-01 00:07:46,hover,chart_trend,1.0,0,1
2302,889,2025-01-01 00:09:16,click,chart_trend,37.64790275076617,0,0
2303,984,2025-01-01 00:14:53,click,KPI_costs,21.90217436927963,0,0
2304,836,2025-01-01 00:13:55,click,KPI_sales,27.09029517556162,0,0
2305,117,2025-01-01 00:21:50,click,chart_trend,5.137735576374261,0,1
2306,818,2025-01-01 00:10:17,hover,KPI_costs,1.4384570125688732,0,0
2307,368,2025-01-01 00:21:57,click,KPI_sales,1.7433921101128096,0,0
2308,1118,2025-01-01 00:25:04,click,chart_trend,5.128376906907499,0,0
2309,168,2025-01-01 00:02:13,filter,KPI_costs,9.000984920946287,0,0
2310,954,2025-01-01 00:00:07,filter,KPI_costs,5.00606153481713,1,1
2311,661,2025-01-01 00:34:35,click,table_details,4.014782158375744,0,0
2312,695,2025-01-01 00:13:02,click,chart_trend,26.48183599700997,0,0
2313,925,2025-01-01 00:59:51,click,KPI_sales,8.346499879569212,0,1
2314,152,2025-01-01 00:22:13,drill_down,KPI_costs,4.185295888331544,0,1
2315,586,2025-01-01 00:09:00,drill_down,table_details,9.365368597672159,0,1
2316,913,2025-01-01 00:44:34,hover,KPI_costs,12.552429245032343,0,0
2317,274,2025-01-01 00:59:25,click,KPI_sales,3.6631139934484236,0,0
2318,496,2025-01-01 00:17:37,filter,KPI_costs,5.156172088483257,0,1
2319,101,2025-01-01 00:34:14,drill_down,table_details,8.21486421175732,0,1
2320,557,2025-01-01 00:34:47,click,KPI_sales,8.119840295198118,0,1
2321,1106,2025-01-01 00:56:41,drill_down,chart_trend,1.5437475781489667,0,1
2322,73,2025-01-01 00:15:08,filter,table_details,5.496809334439296,0,1
2323,1038,2025-01-01 00:35:09,filter,KPI_sales,2.39936038824815,0,0
2324,157,2025-01-01 00:52:37,filter,KPI_costs,19.58939766957147,0,0
2325,735,2025-01-01 00:53:07,filter,table_details,5.488899132963639,1,1
2326,132,2025-01-01 00:22:00,drill_down,KPI_sales,11.63979475989559,0,0
2327,1019,2025-01-01 00:40:26,hover,KPI_sales,1.0,1,0
2328,559,2025-01-01 00:05:21,filter,table_details,3.845083363523092,0,1
2329,107,2025-01-01 00:12:12,click,KPI_sales,1.3833285849377057,0,0
2330,265,2025-01-01 00:23:38,drill_down,KPI_sales,3.9935807952032976,0,1
2331,1103,2025-01-01 00:23:00,click,KPI_costs,12.679519277027515,0,1
2332,155,2025-01-01 00:48:06,click,chart_trend,20.928984177490673,0,1
2333,988,2025-01-01 00:41:06,filter,chart_trend,19.83922479022156,0,0
2334,997,2025-01-01 00:59:09,filter,table_details,1.0124152912290145,0,0
2335,247,2025-01-01 00:22:39,drill_down,table_details,2.870874763514127,0,1
2336,531,2025-01-01 00:34:27,hover,KPI_sales,8.639322142979465,0,1
2337,858,2025-01-01 00:40:59,drill_down,chart_trend,1.820614250743518,0,0
2338,538,2025-01-01 00:31:54,hover,KPI_costs,1.0,0,1
2339,729,2025-01-01 00:09:08,filter,KPI_costs,24.577970941942073,0,1
2340,1178,2025-01-01 00:21:22,click,chart_trend,3.1978412027481906,0,0
2341,154,2025-01-01 00:10:04,filter,table_details,4.356642749804076,0,1
2342,92,2025-01-01 00:28:42,filter,chart_trend,2.544821821565697,0,0
2343,338,2025-01-01 00:40:04,filter,table_details,3.1467243531181572,0,1
2344,1155,2025-01-01 00:37:28,filter,KPI_costs,26.604766286683784,0,0
2345,450,2025-01-01 00:58:02,drill_down,KPI_sales,1.7034047593248167,0,0
2346,810,2025-01-01 00:55:59,click,KPI_sales,5.464497198961621,0,0
2347,787,2025-01-01 00:51:59,click,KPI_costs,8.131974676357423,0,1
2348,273,2025-01-01 00:46:52,filter,chart_trend,2.032735688930514,0,0
2349,588,2025-01-01 00:26:21,hover,chart_trend,10.059909058679473,0,1
2350,177,2025-01-01 00:57:21,click,chart_trend,9.177605406082463,0,1
2351,831,2025-01-01 00:37:58,hover,chart_trend,24.76413963949184,0,1
2352,643,2025-01-01 00:52:46,hover,chart_trend,4.934908887179614,1,0
2353,1073,2025-01-01 00:39:10,click,table_details,3.885130074875221,0,0
2354,567,2025-01-01 00:54:49,drill_down,chart_trend,3.583910741379732,0,1
2355,666,2025-01-01 00:40:34,click,chart_trend,3.624463545915029,0,1
2356,868,2025-01-01 00:11:54,filter,chart_trend,1.0,1,0
2357,1070,2025-01-01 00:15:24,filter,KPI_sales,2.1558090700420003,0,0
2358,302,2025-01-01 00:52:42,hover,KPI_sales,1.0230410959365341,0,1
2359,868,2025-01-01 00:00:57,filter,chart_trend,17.00265594392359,0,0
2360,912,2025-01-01 00:07:13,filter,chart_trend,1.0,0,1
2361,408,2025-01-01 00:42:49,filter,table_details,3.6355774178350115,0,1
2362,822,2025-01-01 00:46:55,click,KPI_sales,1.9817147937376434,0,0
2363,1153,2025-01-01 00:47:56,filter,KPI_costs,8.298477334084561,0,0
2364,561,2025-01-01 00:29:44,hover,KPI_sales,3.1602361150173683,0,0
2365,1142,2025-01-01 00:08:02,click,chart_trend,1.0,0,1
2366,464,2025-01-01 00:06:06,filter,KPI_sales,17.94220893327005,1,0
2367,144,2025-01-01 00:14:48,click,chart_trend,8.094559206253193,0,0
2368,442,2025-01-01 00:30:52,drill_down,KPI_sales,1.0,0,1
2369,1181,2025-01-01 00:57:58,click,KPI_sales,9.107369100891873,0,0
2370,487,2025-01-01 00:59:49,click,KPI_sales,1.9506023931665144,0,1
2371,860,2025-01-01 00:22:34,drill_down,chart_trend,26.509757594905757,0,0
2372,1158,2025-01-01 00:28:43,filter,KPI_costs,4.708225959114286,0,1
2373,148,2025-01-01 00:20:58,drill_down,chart_trend,2.0204530595615857,0,0
2374,1095,2025-01-01 00:48:50,drill_down,KPI_costs,1.0,0,1
2375,811,2025-01-01 00:06:50,click,KPI_costs,1.0,0,1
2376,666,2025-01-01 00:37:10,click,KPI_costs,1.0,0,1
2377,90,2025-01-01 00:55:58,click,KPI_costs,1.0,0,1
2378,199,2025-01-01 00:53:14,filter,KPI_costs,6.361100691235465,1,1
2379,1185,2025-01-01 00:36:45,click,table_details,14.99820370128285,0,1
2380,538,2025-01-01 00:56:34,filter,KPI_costs,3.3978400487945675,0,0
2381,1145,2025-01-01 00:34:20,click,table_details,3.4307619028728285,0,1
2382,301,2025-01-01 00:43:33,click,chart_trend,1.0,0,0
2383,724,2025-01-01 00:48:39,click,chart_trend,1.0,0,0
2384,963,2025-01-01 00:30:12,filter,table_details,24.251732724277108,0,1
2385,68,2025-01-01 00:43:22,click,KPI_sales,4.895478449466644,0,1
2386,459,2025-01-01 00:30:02,click,KPI_costs,10.696658679585601,0,1
2387,398,2025-01-01 00:11:17,drill_down,table_details,16.21234922824068,0,0
2388,620,2025-01-01 00:48:30,click,chart_trend,1.0,0,0
2389,1164,2025-01-01 00:10:17,hover,chart_trend,2.4372518022576823,0,0
2390,730,2025-01-01 00:37:31,filter,chart_trend,5.576923821255861,0,1
2391,556,2025-01-01 00:50:04,click,chart_trend,2.823570874078322,1,1
2392,781,2025-01-01 00:39:09,hover,table_details,1.0,0,1
2393,894,2025-01-01 00:51:54,filter,KPI_sales,17.8690626240333,0,0
2394,610,2025-01-01 00:13:14,filter,chart_trend,2.2997674047768717,0,1
2395,748,2025-01-01 00:44:04,click,KPI_sales,1.0,0,0
2396,282,2025-01-01 00:12:08,click,KPI_costs,4.390081097762608,0,1
2397,661,2025-01-01 00:28:13,drill_down,KPI_sales,13.053480701930056,0,1
2398,924,2025-01-01 00:31:25,click,chart_trend,1.4756932938538043,0,0
2399,996,2025-01-01 00:42:33,filter,table_details,4.594289105169989,0,1
2400,746,2025-01-01 00:10:38,drill_down,KPI_costs,1.6416903388330844,0,0
2401,87,2025-01-01 00:03:10,click,table_details,13.635162978121992,0,0
2402,1103,2025-01-01 00:30:01,drill_down,table_details,5.919237248745566,0,1
2403,791,2025-01-01 00:14:58,click,KPI_sales,6.909084337851047,0,1
2404,304,2025-01-01 00:33:16,click,KPI_sales,11.012291159308244,0,1
2405,130,2025-01-01 00:35:07,hover,KPI_sales,22.467840826449347,0,0
2406,596,2025-01-01 00:24:49,click,chart_trend,1.0,0,0
2407,558,2025-01-01 00:23:22,drill_down,KPI_costs,14.94326376272989,0,1
2408,899,2025-01-01 00:24:12,drill_down,KPI_sales,5.143111157055948,0,0
2409,78,2025-01-01 00:35:09,filter,chart_trend,8.184330201451795,0,0
2410,784,2025-01-01 00:32:23,filter,table_details,15.326384754867718,0,0
2411,674,2025-01-01 00:39:09,click,KPI_costs,3.1639435641641165,0,0
2412,238,2025-01-01 00:10:37,drill_down,table_details,16.29294722405636,0,0
2413,1158,2025-01-01 00:16:38,hover,KPI_sales,7.9847279586996835,0,1
2414,278,2025-01-01 00:36:59,click,KPI_costs,2.617046264310899,0,0
2415,1042,2025-01-01 00:25:28,click,chart_trend,20.185147214693906,0,0
2416,524,2025-01-01 00:01:02,filter,KPI_costs,1.0,0,1
2417,180,2025-01-01 00:46:59,click,KPI_costs,7.143416264609858,0,0
2418,123,2025-01-01 00:00:15,drill_down,KPI_costs,1.0,1,1
2419,1075,2025-01-01 00:45:38,drill_down,KPI_sales,1.0,0,0
2420,1095,2025-01-01 00:14:01,click,table_details,1.0,0,0
2421,480,2025-01-01 00:18:44,filter,table_details,17.974566095261775,0,0
2422,1043,2025-01-01 00:54:07,click,KPI_sales,6.544293279047883,0,0
2423,84,2025-01-01 00:20:16,click,KPI_sales,2.40896244573962,0,0
2424,1179,2025-01-01 00:33:16,drill_down,table_details,3.962709041272593,0,1
2425,565,2025-01-01 00:14:58,click,KPI_sales,14.5636458901845,0,1
2426,619,2025-01-01 00:55:44,filter,KPI_sales,6.753896728822317,0,0
2427,357,2025-01-01 00:24:50,filter,KPI_sales,1.0,0,0
2428,816,2025-01-01 00:49:40,filter,KPI_sales,16.397665858343494,0,1
2429,647,2025-01-01 00:37:02,click,table_details,6.18556231882306,0,0
2430,443,2025-01-01 00:20:57,drill_down,chart_trend,1.7471793474605652,0,1
2431,1093,2025-01-01 00:54:47,hover,chart_trend,10.047936995166124,0,0
2432,523,2025-01-01 00:25:14,filter,table_details,6.106697801329954,1,0
2433,143,2025-01-01 00:06:56,click,KPI_costs,1.6792490751461935,0,1
2434,192,2025-01-01 00:25:56,drill_down,KPI_costs,8.400591560220954,0,0
2435,378,2025-01-01 00:07:30,hover,chart_trend,8.204482106771707,1,0
2436,581,2025-01-01 00:48:03,drill_down,table_details,24.759482803563646,0,1
2437,535,2025-01-01 00:30:23,click,chart_trend,2.4550747547674585,0,0
2438,1033,2025-01-01 00:04:39,click,KPI_costs,6.359105441214313,0,0
2439,93,2025-01-01 00:04:03,click,chart_trend,3.0973871227612886,0,0
2440,529,2025-01-01 00:11:14,click,chart_trend,2.832631872756185,0,1
2441,1178,2025-01-01 00:36:33,click,chart_trend,5.635952195037618,0,0
2442,405,2025-01-01 00:52:18,hover,KPI_costs,10.038188740283003,0,0
2443,840,2025-01-01 00:01:42,filter,KPI_costs,7.42718370388254,0,1
2444,1173,2025-01-01 00:39:17,click,table_details,1.0,0,0
2445,889,2025-01-01 00:01:56,filter,KPI_sales,20.44711852148963,0,1
2446,422,2025-01-01 00:24:55,click,KPI_costs,9.868422743204361,0,0
2447,472,2025-01-01 00:12:42,filter,KPI_sales,6.92718813890406,0,0
